"Global_Index", "x_coord", "y_coord", "z_coord", "Pressure", "Pressure_Coefficient", "Mach_Number"
324, 1.821904282264302e+00, 2.524375267582470e+00, -5.514419586085727e-04, 9.530657189414253e-01, -7.921665044993025e-02, 9.016090948345381e-01
325, 1.828880000000000e+00, 2.524375267582470e+00, 0.000000000000000e+00, 1.033924741298349e+00, 5.725888012818829e-02, 8.260141410859602e-01
326, 1.821904282264302e+00, 2.524375267582470e+00, 5.514419586085727e-04, 9.530656950085296e-01, -7.921669084436680e-02, 9.016090319939714e-01
327, 1.796379825309234e+00, 2.524375267582470e+00, 2.552640490301724e-03, 9.278660586950043e-01, -1.217491582922558e-01, 9.319295442507064e-01
328, 1.734992968597852e+00, 2.524375267582470e+00, 7.125032676983260e-03, 9.146999238846862e-01, -1.439712329788580e-01, 9.398195379927384e-01
329, 1.598204782640630e+00, 2.524375267582470e+00, 1.612642441232717e-02, 9.320374457126633e-01, -1.147086049948296e-01, 9.382420840902014e-01
330, 1.326606533504678e+00, 2.524375267582470e+00, 2.914654924374794e-02, 9.612208159486194e-01, -6.545230902541958e-02, 9.335450536341183e-01
331, 9.144400000000004e-01, 2.524375267582470e+00, 3.657760000000000e-02, 9.991209086548382e-01, -1.483748557186474e-03, 9.282391361979418e-01
332, 5.022734664953240e-01, 2.524375267582470e+00, 2.914654924374799e-02, 1.037694824690572e+00, 6.362210486526457e-02, 9.231805877168215e-01
333, 2.306752173593705e-01, 2.524375267582470e+00, 1.612642441232721e-02, 1.066528070636393e+00, 1.122874538151379e-01, 9.167309466070700e-01
334, 9.388703140214816e-02, 2.524375267582470e+00, 7.125032676983283e-03, 1.076220717516808e+00, 1.286469037213212e-01, 8.949562020894192e-01
335, 3.250017469076594e-02, 2.524375267582470e+00, 2.552640490301742e-03, 1.086729134479004e+00, 1.463832272464968e-01, 8.498021089744104e-01
336, 6.975717735697939e-03, 2.524375267582470e+00, 5.514419586085814e-04, 1.136028865388033e+00, 2.295923328855533e-01, 8.105490465161543e-01
337, 6.975717735697939e-03, 1.419144454852164e+00, -5.514419586085814e-04, 1.136647950825326e+00, 2.306372380929760e-01, 8.105336371695310e-01
338, 0.000000000000000e+00, 1.419144454852164e+00, 0.000000000000000e+00, 1.195850793945495e+00, 3.305610213770848e-01, 7.527623457205583e-01
339, 3.250017469076583e-02, 1.419144454852164e+00, -2.552640490301735e-03, 1.086624305485529e+00, 1.462062947028232e-01, 8.499728491799475e-01
340, 9.388703140214816e-02, 1.419144454852164e+00, -7.125032676983283e-03, 1.076453338175327e+00, 1.290395256807439e-01, 8.949505020752376e-01
341, 2.306752173593699e-01, 1.419144454852164e+00, -1.612642441232718e-02, 1.066777515812845e+00, 1.127084725439589e-01, 9.167040502213052e-01
342, 5.022734664953230e-01, 1.419144454852164e+00, -2.914654924374796e-02, 1.037856336789398e+00, 6.389470832669127e-02, 9.231619997511933e-01
343, 9.144399999999999e-01, 1.419144454852164e+00, -3.657759999999999e-02, 9.991537337324954e-01, -1.428345712099335e-03, 9.282328772640046e-01
344, 1.326606533504676e+00, 1.419144454852164e+00, -2.914654924374799e-02, 9.611215668660829e-01, -6.561982367998438e-02, 9.335503467504183e-01
345, 1.598204782640630e+00, 1.419144454852164e+00, -1.612642441232719e-02, 9.318526739308433e-01, -1.150204666303618e-01, 9.382379734544821e-01
346, 1.734992968597852e+00, 1.419144454852164e+00, -7.125032676983274e-03, 9.144833945275188e-01, -1.443366957069963e-01, 9.397690287791115e-01
347, 1.796379825309234e+00, 1.419144454852164e+00, -2.552640490301740e-03, 9.276023913208250e-01, -1.221941815406005e-01, 9.320238092373884e-01
348, 1.821904282264302e+00, 1.419144454852164e+00, -5.514419586085727e-04, 9.531312039164179e-01, -7.910612355452012e-02, 9.015403160008482e-01
349, 1.828880000000000e+00, 1.419144454852164e+00, 0.000000000000000e+00, 1.032155902133559e+00, 5.427339679577185e-02, 8.269033184233976e-01
350, 1.821904282264302e+00, 1.419144454852164e+00, 5.514419586085727e-04, 9.531311811654702e-01, -7.910616195404024e-02, 9.015402575729469e-01
351, 1.796379825309234e+00, 1.419144454852164e+00, 2.552640490301724e-03, 9.276024351318920e-01, -1.221941075953754e-01, 9.320238157758800e-01
352, 1.734992968597852e+00, 1.419144454852164e+00, 7.125032676983260e-03, 9.144833968590584e-01, -1.443366917717755e-01, 9.397690318464984e-01
353, 1.598204782640630e+00, 1.419144454852164e+00, 1.612642441232717e-02, 9.318526731037673e-01, -1.150204680263177e-01, 9.382379742713389e-01
354, 1.326606533504678e+00, 1.419144454852164e+00, 2.914654924374794e-02, 9.611215668691649e-01, -6.561982367478238e-02, 9.335503467816824e-01
355, 9.144400000000004e-01, 1.419144454852164e+00, 3.657760000000000e-02, 9.991537337425166e-01, -1.428345695185336e-03, 9.282328772277467e-01
356, 5.022734664953240e-01, 1.419144454852164e+00, 2.914654924374799e-02, 1.037856336698733e+00, 6.389470817366458e-02, 9.231619993121439e-01
357, 2.306752173593705e-01, 1.419144454852164e+00, 1.612642441232721e-02, 1.066777513567712e+00, 1.127084687545778e-01, 9.167040465944707e-01
358, 9.388703140214816e-02, 1.419144454852164e+00, 7.125032676983283e-03, 1.076453325833708e+00, 1.290395048503036e-01, 8.949504875392845e-01
359, 3.250017469076594e-02, 1.419144454852164e+00, 2.552640490301742e-03, 1.086624297212503e+00, 1.462062807394395e-01, 8.499728216935006e-01
360, 6.975717735697939e-03, 1.419144454852164e+00, 5.514419586085814e-04, 1.136647975927117e+00, 2.306372804602979e-01, 8.105336065830141e-01
361, 6.975717735697939e-03, 0.000000000000000e+00, -5.514419586085814e-04, 1.139784790667000e+00, 2.359316612662031e-01, 8.121681307318575e-01
362, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.179358873171606e+00, 3.027256163441910e-01, 7.663613241663273e-01
363, 3.250017469076583e-02, 0.000000000000000e+00, -2.552640490301735e-03, 1.086868501432411e+00, 1.466184536733917e-01, 8.510293427018566e-01
364, 9.388703140214816e-02, 0.000000000000000e+00, -7.125032676983283e-03, 1.076873680343785e+00, 1.297489878878367e-01, 8.948397353187616e-01
365, 2.306752173593699e-01, 0.000000000000000e+00, -1.612642441232718e-02, 1.067880291957260e+00, 1.145697609324532e-01, 9.164467661945187e-01
366, 5.022734664953230e-01, 0.000000000000000e+00, -2.914654924374796e-02, 1.038618322188759e+00, 6.518080304611040e-02, 9.229945378056793e-01
367, 9.144399999999999e-01, 0.000000000000000e+00, -3.657759999999999e-02, 9.994526190526788e-01, -9.238808859728728e-04, 9.280700931342867e-01
368, 1.326606533504676e+00, 0.000000000000000e+00, -2.914654924374799e-02, 9.610624406977252e-01, -6.571961805001827e-02, 9.333661602990891e-01
369, 1.598204782640630e+00, 0.000000000000000e+00, -1.612642441232719e-02, 9.314573265843303e-01, -1.156877420599340e-01, 9.379176073719832e-01
370, 1.734992968597852e+00, 0.000000000000000e+00, -7.125032676983274e-03, 9.142345341481186e-01, -1.447567274032565e-01, 9.394237699922104e-01
371, 1.796379825309234e+00, 0.000000000000000e+00, -2.552640490301740e-03, 9.262060580005720e-01, -1.245509418029774e-01, 9.326920959146052e-01
372, 1.821904282264302e+00, 0.000000000000000e+00, -5.514419586085727e-04, 9.520615284738153e-01, -8.091154389377649e-02, 8.985705068756560e-01
373, 1.828880000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.017488115338872e+00, 2.951680282688391e-02, 8.318358231373411e-01
374, 1.821904282264302e+00, 0.000000000000000e+00, 5.514419586085727e-04, 9.520615214324504e-01, -8.091155577833788e-02, 8.985704745580185e-01
375, 1.796379825309234e+00, 0.000000000000000e+00, 2.552640490301724e-03, 9.262060856581497e-01, -1.245508951219456e-01, 9.326921092762523e-01
376, 1.734992968597852e+00, 0.000000000000000e+00, 7.125032676983260e-03, 9.142345359626034e-01, -1.447567243407315e-01, 9.394237683077580e-01
377, 1.598204782640630e+00, 0.000000000000000e+00, 1.612642441232717e-02, 9.314573262293339e-01, -1.156877426591044e-01, 9.379176077978325e-01
378, 1.326606533504678e+00, 0.000000000000000e+00, 2.914654924374794e-02, 9.610624406835578e-01, -6.571961807393020e-02, 9.333661603615723e-01
379, 9.144400000000004e-01, 0.000000000000000e+00, 3.657760000000000e-02, 9.994526190574758e-01, -9.238808778763098e-04, 9.280700931012449e-01
380, 5.022734664953240e-01, 0.000000000000000e+00, 2.914654924374799e-02, 1.038618322040927e+00, 6.518080279659617e-02, 9.229945374024245e-01
381, 2.306752173593705e-01, 0.000000000000000e+00, 1.612642441232721e-02, 1.067880289764086e+00, 1.145697572307686e-01, 9.164467631362901e-01
382, 9.388703140214816e-02, 0.000000000000000e+00, 7.125032676983283e-03, 1.076873670527895e+00, 1.297489713203729e-01, 8.948397232944774e-01
383, 3.250017469076594e-02, 0.000000000000000e+00, 2.552640490301742e-03, 1.086868495295797e+00, 1.466184433158874e-01, 8.510293186441920e-01
384, 6.975717735697939e-03, 0.000000000000000e+00, 5.514419586085814e-04, 1.139784811787932e+00, 2.359316969145496e-01, 8.121681035520653e-01
362, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.179358873171606e+00, 0.000000000000000e+00, 7.663613241663273e-01
361, 6.975717735697939e-03, 0.000000000000000e+00, -5.514419586085814e-04, 1.139784790667000e+00, 0.000000000000000e+00, 8.121681307318575e-01
3995, 5.798323045653309e-03, 0.000000000000000e+00, -1.545470919688504e-02, 1.118928353902300e+00, 0.000000000000000e+00, 8.307562180966521e-01
3996, -1.494970342955437e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.035222672520749e+00, 0.000000000000000e+00, 8.627297258275723e-01
3997, -3.179066391784446e-03, 0.000000000000000e+00, -2.840656474306913e-02, 1.035205553825738e+00, 0.000000000000000e+00, 8.918056475293328e-01
3998, -3.414595114470143e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.009102354563646e+00, 0.000000000000000e+00, 9.221030285545831e-01
3999, -4.324030618114838e-02, 0.000000000000000e+00, -5.061882647832564e-02, 1.000270115154045e+00, 0.000000000000000e+00, 9.188215197360300e-01
4000, -8.632676248338444e-02, 0.000000000000000e+00, 0.000000000000000e+00, 9.982802596814538e-01, 0.000000000000000e+00, 9.203322575097199e-01
4001, -1.670781286418389e-01, 0.000000000000000e+00, -9.859941084872212e-02, 9.998188955610381e-01, 0.000000000000000e+00, 9.202624094382688e-01
4002, -2.281689137395760e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000033431403868e+00, 0.000000000000000e+00, 9.200884669085878e-01
4003, -5.214970446961910e-01, 0.000000000000000e+00, -2.142581094063899e-01, 9.999971498443233e-01, 0.000000000000000e+00, 9.200039199328366e-01
4004, -6.137358560088205e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000002294291050e+00, 0.000000000000000e+00, 9.199972733788970e-01
4005, -1.509305494836062e+00, 0.000000000000000e+00, -5.084034681357865e-01, 1.000000086053735e+00, 0.000000000000000e+00, 9.199999103141685e-01
4006, -1.661815468833826e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.999999942857721e-01, 0.000000000000000e+00, 9.199999625300008e-01
4007, -4.230232369673354e+00, 0.000000000000000e+00, -1.278275795065167e+00, 1.000000000421884e+00, 0.000000000000000e+00, 9.199999994937205e-01
4008, -4.510791235154426e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.999999996427164e-01, 0.000000000000000e+00, 9.200000003245818e-01
4009, -1.168043540866882e+01, 0.000000000000000e+00, -3.326227490126406e+00, 9.999999999968725e-01, 0.000000000000000e+00, 9.200000000026390e-01
4010, -1.225511029046390e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000132e+00, 0.000000000000000e+00, 9.200000000011332e-01
4011, -3.201441051098121e+01, 0.000000000000000e+00, -8.824900975802949e+00, 9.999999999999956e-01, 0.000000000000000e+00, 9.200000000000046e-01
4012, -3.330635205230074e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000004e+00, 0.000000000000000e+00, 9.199999999999972e-01
4013, -8.741368125917757e+01, 0.000000000000000e+00, -2.366744876035491e+01, 9.999999999999998e-01, 0.000000000000000e+00, 9.199999999999999e-01
4014, -9.052956000000000e+01, 0.000000000000000e+00, 0.000000000000000e+00, 9.999999999999998e-01, 0.000000000000000e+00, 9.199999999999999e-01
363, 3.250017469076583e-02, 0.000000000000000e+00, -2.552640490301735e-03, 1.086868501432411e+00, 0.000000000000000e+00, 8.510293427018566e-01
4015, 3.134541272592495e-02, 0.000000000000000e+00, -1.745767847871982e-02, 1.099012778175172e+00, 0.000000000000000e+00, 8.539334452592187e-01
4016, 2.275433522498760e-02, 0.000000000000000e+00, -3.217572866272737e-02, 1.062442003790089e+00, 0.000000000000000e+00, 8.680517535478905e-01
4017, -1.464722199219659e-02, 0.000000000000000e+00, -6.337759499486570e-02, 1.005469894781171e+00, 0.000000000000000e+00, 9.099732279048505e-01
4018, -1.283590918978800e-01, 0.000000000000000e+00, -1.406437004374260e-01, 9.998216664625658e-01, 0.000000000000000e+00, 9.198700422158018e-01
4019, -4.504750478149931e-01, 0.000000000000000e+00, -3.425166534871065e-01, 9.999825460543311e-01, 0.000000000000000e+00, 9.200117881185005e-01
4020, -1.342552737914325e+00, 0.000000000000000e+00, -8.809369021475296e-01, 9.999999170409098e-01, 0.000000000000000e+00, 9.200001108322514e-01
4021, -3.790042765884531e+00, 0.000000000000000e+00, -2.330366631284762e+00, 1.000000001939794e+00, 0.000000000000000e+00, 9.199999990028865e-01
4022, -1.047497396387719e+01, 0.000000000000000e+00, -6.250289731186712e+00, 1.000000000004899e+00, 0.000000000000000e+00, 9.199999999959557e-01
4023, -2.869234866289902e+01, 0.000000000000000e+00, -1.687700718667946e+01, 9.999999999999812e-01, 0.000000000000000e+00, 9.200000000000086e-01
4024, -7.827838702366422e+01, 0.000000000000000e+00, -4.572199999999999e+01, 9.999999999999998e-01, 0.000000000000000e+00, 9.199999999999999e-01
364, 9.388703140214816e-02, 0.000000000000000e+00, -7.125032676983283e-03, 1.076873680343785e+00, 0.000000000000000e+00, 8.948397353187616e-01
4025, 9.281634875438960e-02, 0.000000000000000e+00, -2.203634621065356e-02, 1.070157225353741e+00, 0.000000000000000e+00, 8.969071416457821e-01
4026, 8.496728260983333e-02, 0.000000000000000e+00, -3.832290731932495e-02, 1.103040554718630e+00, 0.000000000000000e+00, 8.895912209202808e-01
4027, 5.236114563764738e-02, 0.000000000000000e+00, -7.748787814780562e-02, 1.030622426734581e+00, 0.000000000000000e+00, 9.090686050742693e-01
4028, -4.380621106156690e-02, 0.000000000000000e+00, -1.805353523991970e-01, 1.001865883010832e+00, 0.000000000000000e+00, 9.192716449497648e-01
4029, -3.116174548680418e-01, 0.000000000000000e+00, -4.577470262576961e-01, 9.999942581899035e-01, 0.000000000000000e+00, 9.199983102800754e-01
4030, -1.046259632564581e+00, 0.000000000000000e+00, -1.208270777055330e+00, 9.999993906665307e-01, 0.000000000000000e+00, 9.200002531449263e-01
4031, -3.050999523485032e+00, 0.000000000000000e+00, -3.244882825763193e+00, 1.000000000425072e+00, 0.000000000000000e+00, 9.200000003501883e-01
4032, -8.510021711323828e+00, 0.000000000000000e+00, -8.776630308069223e+00, 1.000000000018432e+00, 0.000000000000000e+00, 9.199999999921546e-01
4033, -2.336122225135146e+01, 0.000000000000000e+00, -2.380802378903557e+01, 9.999999999999943e-01, 0.000000000000000e+00, 9.199999999999988e-01
4034, -6.374623249882266e+01, 0.000000000000000e+00, -6.466067249882265e+01, 9.999999999999994e-01, 0.000000000000000e+00, 9.200000000000002e-01
365, 2.306752173593699e-01, 0.000000000000000e+00, -1.612642441232718e-02, 1.067880291957260e+00, 0.000000000000000e+00, 9.164467661945187e-01
4035, 2.297825326868326e-01, 0.000000000000000e+00, -3.104945180984429e-02, 1.057011538447715e+00, 0.000000000000000e+00, 9.165110052698098e-01
4036, 2.234006187304208e-01, 0.000000000000000e+00, -4.877867623136733e-02, 1.103580968894827e+00, 0.000000000000000e+00, 9.092119286499480e-01
4037, 1.987135179759364e-01, 0.000000000000000e+00, -9.479353160412195e-02, 1.034580827250970e+00, 0.000000000000000e+00, 9.142221756162202e-01
4038, 1.286958972679371e-01, 0.000000000000000e+00, -2.190109026667858e-01, 1.002381530134162e+00, 0.000000000000000e+00, 9.194854080008460e-01
4039, -6.287485990334807e-02, 0.000000000000000e+00, -5.562997840711132e-01, 1.000008270637453e+00, 0.000000000000000e+00, 9.199962096711799e-01
4040, -5.842353878639558e-01, 0.000000000000000e+00, -1.472962840495874e+00, 9.999994116334121e-01, 0.000000000000000e+00, 9.200001677190017e-01
4041, -2.001825041459623e+00, 0.000000000000000e+00, -3.964597165907712e+00, 9.999999992277028e-01, 0.000000000000000e+00, 9.200000004605432e-01
4042, -5.855534276220997e+00, 0.000000000000000e+00, -1.073747213229867e+01, 1.000000000015038e+00, 0.000000000000000e+00, 9.199999999949510e-01
4043, -1.633127555640501e+01, 0.000000000000000e+00, -2.914797391093943e+01, 1.000000000000004e+00, 0.000000000000000e+00, 9.199999999999970e-01
4044, -4.480756000000002e+01, 0.000000000000000e+00, -7.919282702366421e+01, 9.999999999999998e-01, 0.000000000000000e+00, 9.199999999999999e-01
366, 5.022734664953230e-01, 0.000000000000000e+00, -2.914654924374796e-02, 1.038618322188759e+00, 0.000000000000000e+00, 9.229945378056793e-01
4045, 5.017347529193734e-01, 0.000000000000000e+00, -4.408654323018307e-02, 1.032587538064248e+00, 0.000000000000000e+00, 9.223832057781109e-01
4046, 4.980481780255387e-01, 0.000000000000000e+00, -6.299386306506675e-02, 1.061732967078092e+00, 0.000000000000000e+00, 9.175048794247106e-01
4047, 4.847584099142317e-01, 0.000000000000000e+00, -1.139059757806545e-01, 1.020092594077502e+00, 0.000000000000000e+00, 9.179767371276265e-01
4048, 4.481508746697556e-01, 0.000000000000000e+00, -2.522281465612359e-01, 1.001414083046523e+00, 0.000000000000000e+00, 9.198070529015923e-01
4049, 3.488825235698382e-01, 0.000000000000000e+00, -6.282624615898317e-01, 1.000008771124407e+00, 0.000000000000000e+00, 9.199985953623636e-01
4050, 7.942037930058432e-02, 0.000000000000000e+00, -1.650485482910272e+00, 9.999997026924196e-01, 0.000000000000000e+00, 9.200000669284160e-01
4051, -6.526978809922114e-01, 0.000000000000000e+00, -4.429228354942440e+00, 9.999999992638946e-01, 0.000000000000000e+00, 9.200000001914302e-01
4052, -2.642501250349759e+00, 0.000000000000000e+00, -1.198267902740659e+01, 1.000000000006684e+00, 0.000000000000000e+00, 9.199999999980275e-01
4053, -8.051102741705666e+00, 0.000000000000000e+00, -3.251512293700982e+01, 1.000000000000004e+00, 0.000000000000000e+00, 9.199999999999985e-01
4054, -2.275300876035493e+01, 0.000000000000000e+00, -8.832812125917756e+01, 9.999999999999998e-01, 0.000000000000000e+00, 9.199999999999999e-01
367, 9.144399999999999e-01, 0.000000000000000e+00, -3.657759999999999e-02, 9.994526190526788e-01, 0.000000000000000e+00, 9.280700931342867e-01
4055, 9.144399999999999e-01, 0.000000000000000e+00, -5.152730342955436e-02, 9.992681950281661e-01, 0.000000000000000e+00, 9.268884364325849e-01
4056, 9.144399999999999e-01, 0.000000000000000e+00, -7.090972732150877e-02, 1.007356183979400e+00, 0.000000000000000e+00, 9.243248769103397e-01
4057, 9.144399999999999e-01, 0.000000000000000e+00, -1.235966179784988e-01, 1.003168567109301e+00, 0.000000000000000e+00, 9.206680986613828e-01
4058, 9.144399999999999e-01, 0.000000000000000e+00, -2.668144354494035e-01, 1.000259768502918e+00, 0.000000000000000e+00, 9.200156356106775e-01
4059, 9.144399999999999e-01, 0.000000000000000e+00, -6.561208261921280e-01, 1.000002812295040e+00, 0.000000000000000e+00, 9.199996679686745e-01
4060, 9.144399999999998e-01, 0.000000000000000e+00, -1.714365313851053e+00, 9.999999621721921e-01, 0.000000000000000e+00, 9.199999998621451e-01
4061, 9.144399999999997e-01, 0.000000000000000e+00, -4.590972074721257e+00, 9.999999998051092e-01, 0.000000000000000e+00, 9.200000000337440e-01
4062, 9.144399999999991e-01, 0.000000000000000e+00, -1.241039996041717e+01, 1.000000000000598e+00, 0.000000000000000e+00, 9.199999999999240e-01
4063, 9.144399999999979e-01, 0.000000000000000e+00, -3.366580869105027e+01, 1.000000000000001e+00, 0.000000000000000e+00, 9.200000000000000e-01
4064, 9.144399999999945e-01, 0.000000000000000e+00, -9.144400000000000e+01, 9.999999999999998e-01, 0.000000000000000e+00, 9.199999999999999e-01
368, 1.326606533504676e+00, 0.000000000000000e+00, -2.914654924374799e-02, 9.610624406977252e-01, 0.000000000000000e+00, 9.333661602990891e-01
4065, 1.327145247080626e+00, 0.000000000000000e+00, -4.408654323018310e-02, 9.668217243880216e-01, 0.000000000000000e+00, 9.314076362180882e-01
4066, 1.331060450735723e+00, 0.000000000000000e+00, -6.296005708788853e-02, 9.554576081597288e-01, 0.000000000000000e+00, 9.312294349463923e-01
4067, 1.344575617865705e+00, 0.000000000000000e+00, -1.138388413891543e-01, 9.865557480985316e-01, 0.000000000000000e+00, 9.228883047318298e-01
4068, 1.381273997688111e+00, 0.000000000000000e+00, -2.521475795214927e-01, 9.990414346065764e-01, 0.000000000000000e+00, 9.201640502161151e-01
4069, 1.480544969864765e+00, 0.000000000000000e+00, -6.281815069870370e-01, 9.999920348511404e-01, 0.000000000000000e+00, 9.199994186729845e-01
4070, 1.749964156166533e+00, 0.000000000000000e+00, -1.650410880247016e+00, 1.000000203736861e+00, 0.000000000000000e+00, 9.199999385040663e-01
4071, 2.482016047260974e+00, 0.000000000000000e+00, -4.429163565898400e+00, 1.000000000756399e+00, 0.000000000000000e+00, 9.199999999640652e-01
4072, 4.471733717083322e+00, 0.000000000000000e+00, -1.198262691024388e+01, 9.999999999950875e-01, 0.000000000000000e+00, 9.200000000017140e-01
4073, 9.880211329646775e+00, 0.000000000000000e+00, -3.251508913706849e+01, 9.999999999999947e-01, 0.000000000000000e+00, 9.200000000000008e-01
4074, 2.458188876035490e+01, 0.000000000000000e+00, -8.832812125917756e+01, 9.999999999999998e-01, 0.000000000000000e+00, 9.199999999999999e-01
369, 1.598204782640630e+00, 0.000000000000000e+00, -1.612642441232719e-02, 9.314573265843303e-01, 0.000000000000000e+00, 9.379176073719832e-01
4075, 1.599097467313167e+00, 0.000000000000000e+00, -3.104945180984431e-02, 9.434027716178018e-01, 0.000000000000000e+00, 9.350350944917756e-01
4076, 1.606657512178717e+00, 0.000000000000000e+00, -4.842902610688436e-02, 9.135188618874061e-01, 0.000000000000000e+00, 9.376369475378337e-01
4077, 1.632856719150531e+00, 0.000000000000000e+00, -9.399511290645277e-02, 9.695751616693858e-01, 0.000000000000000e+00, 9.250524208489590e-01
4078, 1.703945333596162e+00, 0.000000000000000e+00, -2.178946304175470e-01, 9.975672121261073e-01, 0.000000000000000e+00, 9.202748922557128e-01
4079, 1.896207736913737e+00, 0.000000000000000e+00, -5.549782424759364e-01, 9.999745126763414e-01, 0.000000000000000e+00, 9.199965495503423e-01
4080, 2.417989747347800e+00, 0.000000000000000e+00, -1.471516209746200e+00, 1.000000522677926e+00, 0.000000000000000e+00, 9.199998506748459e-01
4081, 3.835747696207427e+00, 0.000000000000000e+00, -3.963100587856309e+00, 1.000000002596497e+00, 0.000000000000000e+00, 9.200000000296550e-01
4082, 7.689219459395397e+00, 0.000000000000000e+00, -1.073604603195442e+01, 9.999999999865771e-01, 0.000000000000000e+00, 9.200000000047673e-01
4083, 1.816378499653013e+01, 0.000000000000000e+00, -2.914689675204164e+01, 9.999999999999803e-01, 0.000000000000000e+00, 9.200000000000020e-01
4084, 4.663643999999999e+01, 0.000000000000000e+00, -7.919282702366422e+01, 9.999999999999998e-01, 0.000000000000000e+00, 9.199999999999999e-01
370, 1.734992968597852e+00, 0.000000000000000e+00, -7.125032676983274e-03, 9.142345341481186e-01, 0.000000000000000e+00, 9.394237699922104e-01
4085, 1.736063651245610e+00, 0.000000000000000e+00, -2.203634621065356e-02, 9.319583731332968e-01, 0.000000000000000e+00, 9.365804956714658e-01
